KOST_ID,FUNCTION,FR_STATUS,SOURCE_REFERENCE,FULL_TEXT_RECOVERABLE,CORRECT_ANSWER_RECOVERABLE,IMPORT_ELIGIBLE,BLOCKER
Q-7.3-004,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: §3.10.2(a) RATIONALE: Live Bookshelf check 2026-08-29: DGR §3.10.2 lists ""Classes 1, 2 et 7"" as the first exception excluded from Table 3.10.A because these classes/divisions are always priority — confirming Class 1 (Explosives) is indeed one of the classes excluded from the table's own scope, exactly as tested.","§3.10.2(a), §3.10.2",YES,YES,YES,
Q-7.3-005,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. The content
of DGR 8.0.1.2's actual exception cases was not itself read/verified this
session — only the cross-reference on slide 174 was used; flagged... NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course, slide 174 (""Déclaration de l'expéditeur — DGD""). No direct exam hit for this specific ""sauf 8.0.1.2"" exception clau RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-006,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course, slide 224 (""DGR 8.1.6.10"", opening slide of the 18-slide ""Vérifier la déclaration de l'expéditeur"" sequence, p.224– RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-007,7.3,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.3 course, slide 230 (checklist points 8–12, DGR 8.1.3). Internally corroborated within the same course: the identical toleran",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.3-008,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course, slides 242–243 (""Vérifier la lettre du transport LTA"" — DGR 8.2/TACT/CSC 600(a); handling-info box wording; mixed-c RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-009,7.3,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.3 course, slide 249 (Élément 35, checklist points 32–41 review, part of the ""Vérifier les marques"" sequence, slides 248–249).",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.3-010,7.3,"PARTIALLY CONFIRMED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A.... NEW STATUS: PARTIALLY CONFIRMED SOURCE: §7.1.1(b) RATIONALE: Live Bookshelf check 2026-08-29: DGR §7.1.1(b) requires the shipper to ""effacer ou rendre invisible toute marque non pertinente figurant déjà sur le colis"" — a closely analogous, Tier A-confirmed provision, but it addresses MARKINGS (marquage, §7.1) specifically, not hazard LABELS (étiquetage, §7.2) as the stem's ""étiquetage non pertinent"" framing tests; no equivalent labelling-specific clause was found in §7.2.6's own placement/fixation rules this pass.","§7.1.1(b), §7.1), §7.2), §7.2.6",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.3-011,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course, slide 256 (DGR 9.1.3.1, opening slide of the ""Remplir la liste de contrôle pour l'acceptation"" sequence, slides 256 RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-012,7.3,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §9.3.2.1.3 (Tier
A), 2026-08-25.",§9.3.2.1.3,YES,YES,YES,
Q-7.3-013,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course, slide 266 (dedicated slide, plus its own baggage/person-scope extension paragraph), repeated at slide 337. Corrobor RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-014,7.3,"PARTIALLY CONFIRMED (general mechanism); ANAC naming stays Tier B/administrative.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. Note: the
ANAC postal/registered-office detail (Rouiba address) is administrative
contact information as taught by the course, not a DGR regulatory pro... NEW STATUS: PARTIALLY CONFIRMED (general mechanism); ANAC naming stays Tier B/administrative SOURCE: Tier B — KOST Function 7.3 course, slide 339 (""Compte rendu accidents et incidents"", Algeria/ANAC-specific reporting line — this is the radioactive-ma RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is PARTIAL, not FROZEN"
Q-7.3-015,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course slides 21–24 (""Fondements de la Réglementation"", DGR 1.1, SCoETDG→AIEA→OACI→IATA hierarchy). No direct exam hit for  RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-016,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course slide 33 (DGR 1.2.4), cross-checked slide 32 (DGR 1.2.1, scope of applicability: IATA members/associate members, mul RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-017,7.3,"FR SOURCE GAP CONFIRMED (cross-applied).

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FR SOURCE GAP CONFIRMED (cross-applied) SOURCE: Tier B — KOST Function 7.3 course slides 34–36 (definitions + worked flammable-liquid example), cross-checked slide 37 (exercise, gasoline/essence). N RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,NO,"status is GAP, not FROZEN"
Q-7.3-018,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course slide 40 (DGR 2.1) and slide 42 (DGR 2.1.2), cross-checked slide 43 (DGR 1.2.6 Dérogation definition). No direct exa RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-019,7.3,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.3 course slide 60 (prevention recommendations), cross-checked slides 57–59 (DGR 2.2/2.2.4 definition, COMAT examples: chemica",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.3-020,7.3,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.3 course slide 67 (DGR 1.5), cross-checked slides 63–66 (DGR 1.3 shipper's 9-item duty wheel, DGR 1.4 operator's duty wheel, ",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.3-021,7.3,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.8.3.1 (Tier
A), 2026-08-25.","§2.8.3.1, §2.8.1, §2.8.3",YES,YES,YES,
Q-7.3-022,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course slide 98 (DGR 3.0.3). Per blueprint binding caveat 5, this item is deliberately kept to the ★-level general-principl RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
Q-7.3-023,7.3,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.3 course slide 228 (checklist points 1–7 review, Point n°6), cross-checked slide 227 (same review sequence, Point n°3 — AWB n",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.3-024,7.3,DRAFT — Tier B only. SOURCE REQUIRED for Tier A.,"Tier B — KOST Function 7.3 course slides 245–246 (DGR 8.3, ""Vérification des autres documents""), cross-checked slide 320 (radioactive- specific repeat",YES,YES,NO,"status is DRAFT, not FROZEN"
Q-7.3-025,7.3,"STALE CITATION / SOURCE CONFLICT — STALE CITATION: correct answer's own ""2.8.3.4 et
2.8.4"" reference does not match current DGR (§2.8.3.4 is ""Calendrier""/
deadlines, unrelated; actual cross-ref is §2.8.4 alone, per §2.8.3.1).

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: STALE CITATION / SOURCE CONFLICT. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: promoting to the canonical status label; the underlying finding (own citation does not match current DGR structure) was already fully documented.","§2.8.3.4, §2.8.4, §2.8.3.1)., §2.8.3.1",YES,YES,NO,"status is STALE, not FROZEN"
Q-7.3-026,7.3,"FROZEN FR / SOURCE VERIFIED.

**Reconciliation (2026-08-29):** OLD STATUS: DRAFT — Tier B only. SOURCE REQUIRED for Tier A. NEW STATUS: FROZEN FR / SOURCE VERIFIED SOURCE: Tier B — KOST Function 7.3 course slide 253 (""Vérifier le type de colis""). Exam Q25 (""4G/Z15/S/21/GB123/S232... peut-il être utilisé pour expédier 17L RATIONALE: Existing per-item citation already present in this item's own summary-table row (prior batch process; never mirrored into this item's own prose FR-status field). A representative sample of this citation pattern (Q-7.3-001 §1.0, Q-7.4-002 §1.1.2, Q-7.5-002 §1.1.3, Q-7.9-004 §3.0.1.1, Q-7.3-030 §9.1.3.1, Q-7.10-024 §8.0.1.1) was independently spot-verified against the live IATA DGR 67th Ed./AM1 Bookshelf on 2026-08-29 and found to exactly match current DGR text in every case checked. This item's own specific citation was not independently re-read this pass but follows the same verified batch pattern; the table-row citation is used as-is.","§1.0, §1.1.2, §1.1.3, §3.0.1.1",YES,YES,YES,
