KOST_Question_ID,Function,CBTA_Subtask,Current_Individual_FR_Status_Bucket,Current_Individual_FR_Status_Full_Text,Historical_Topic_Analysis_Conclusion,Bookshelf_Evidence_Found,DGR_Reference,Evidence_Location_File,Tested_Claim_Supported,Full_Text_Recoverable,Correct_Answer_Recoverable,Final_Reconciled_Status,Reason,Next_Action
Q-7.2-017,7.2,0.3.3 Reconnaître l'impact des divergences des États et des exploitants,FROZEN,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.8.3.1 (Tier
A), 2026-08-25.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§2.8.3.1, §2.8.3.0",docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,"FROZEN FR / SOURCE VERIFIED — DGR 67e AM1 §2.8.3.1 (Tier
A), 2026-08-25.",Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-018,7.2,0.4.2 Comprendre les principes généraux des groupes d'emballage,FROZEN,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§3.0.3.1, §3.0.2.",docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-019,7.2,0.5.1 Reconnaître les prescriptions de base concernant le marquage,FROZEN,"FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).
Note: this is sub-task 0.5.1's only allowed item — blueprint ceiling is 1 —
no second item should be drafted against it without new source material.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§7.1.3.2,docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,"FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).
Note: this is sub-task 0.5.1's only allowed item — blueprint ceiling is 1 —
no second item should be drafted against it without new source material.",Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-020,7.2,0.5.3 Déterminer les documents exigés,FROZEN,"FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25,
during Function 7.3 research) — DGR 67th Ed. 2026, §8.2.1 ""Déclaration
pour la manutention"" (Partie 8, Bookshelf p.690 area): ""Une lettre de
transport aérien qui accompagne une expédition de marchandises dangereuses,
pour laquelle une Déclaration de l'expéditeur est exigée, doit contenir les
descriptions suivantes dans la case ‹ Informations de traitement › : (a)
« Dangerous goods as per associated Shipper's Declaration » ou « Dangerous
Goods as per associated DGD »...; (b) « Cargo Aircraft Only » (Aéronef
cargo seulement) ou « CAO »."" — exact match.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§8.2.1,docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,"FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25,
during Function 7.3 research) — DGR 67th Ed. 2026, §8.2.1 ""Déclaration
pour la manutention"" (Partie 8, Bookshelf p.690 area): ""Une lettre de
transport aérien qui accompagne une expédition de marchandises dangereuses,
pour laquelle une Déclaration de l'expéditeur est exigée, doit contenir les
descriptions suivantes dans la case ‹ Informations de traitement › : (a)
« Dangerous goods as per associated Shipper's Declaration » ou « Dangerous
Goods as per associated DGD »...; (b) « Cargo Aircraft Only » (Aéronef
cargo seulement) ou « CAO »."" — exact match.",Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-021,7.2,0.6.1 Créer une sensibilisation aux procédures d'urgence générales,GAP,"FR SOURCE GAP CONFIRMED (expanded search, 2026-08-25): the
""§9.5.1.2"" citation is confirmed stale (that section covers ICAO Doc 9481
availability to the pilot-in-command, not this content). §9.3.6 ""Colis de
marchandises dangereuses endommagés"" was read in full this session as the
most likely alternative current source — it covers the operator's
PRE-LOADING inspection duty (inspect for leakage/damage before loading;
remove damaged/leaking packages) and the operator's post-discovery duty to
ensure the rest of the consignment is undamaged, but does **not** state
this item's specific ""aviser immédiatement votre supérieur"" first-action
procedure for a front-line employee who discovers a damaged package. A
direct in-book search for the procedure's own wording (""aviser votre
supérieur"" combined with ""colis endommagé"") returned zero matches
anywhere in the current text. This 5-step procedure appears to be KOST's
own paraphrase of general/company-level emergency-response practice
(possibly derived from ICAO Doc 9481, which the DGR references but does
not reproduce), not directly quotable current DGR text. Genuine SOURCE GAP
— retained Tier B, not fabricated.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§9.5.1.2, §9.3.6",docs/DGR_PRODUCTION_BANK_7.2.md,N/A (DGR confirmed silent / content not DGR-sourced),YES,YES,"FR SOURCE GAP CONFIRMED (expanded search, 2026-08-25): the
""§9.5.1.2"" citation is confirmed stale (that section covers ICAO Doc 9481
availability to the pilot-in-command, not this content). §9.3.6 ""Colis de
marchandises dangereuses endommagés"" was read in full this session as the
most likely alternative current source — it covers the operator's
PRE-LOADING inspection duty (inspect for leakage/damage before loading;
remove damaged/leaking packages) and the operator's post-discovery duty to
ensure the rest of the consignment is undamaged, but does **not** state
this item's specific ""aviser immédiatement votre supérieur"" first-action
procedure for a front-line employee who discovers a damaged package. A
direct in-book search for the procedure's own wording (""aviser votre
supérieur"" combined with ""colis endommagé"") returned zero matches
anywhere in the current text. This 5-step procedure appears to be KOST's
own paraphrase of general/company-level emergency-response practice
(possibly derived from ICAO Doc 9481, which the DGR references but does
not reproduce), not directly quotable current DGR text. Genuine SOURCE GAP
— retained Tier B, not fabricated.","Tier A search performed and confirmed the tested content does not exist in current DGR text (or is KOST-authored operational content, not DGR text).","Do not import as Tier A DGR content. Retain only if pedagogically justified as Tier B/C, clearly labeled as such."
Q-7.2-022,7.2,0.6.2 Comprendre les exigences d'intervention d'urgence de l'employeur,GAP,"FR SOURCE GAP CONFIRMED (expanded search, 2026-08-25):
§9.5.1.2 read in full this session confirms it covers only the operator's
duty to
keep ICAO Doc 9481 (or equivalent) emergency-response guidance available
to the pilot-in-command — it does not state a general ""inform all
employees"" / ""available wherever DG is handled"" / ""airport authorities
must also establish a procedure"" obligation as this item claims. That
specific claim was not located elsewhere in current Part 9 this session.
Genuine SOURCE GAP — retained Tier B, not fabricated.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§9.5.1.2,docs/DGR_PRODUCTION_BANK_7.2.md,N/A (DGR confirmed silent / content not DGR-sourced),YES,YES,"FR SOURCE GAP CONFIRMED (expanded search, 2026-08-25):
§9.5.1.2 read in full this session confirms it covers only the operator's
duty to
keep ICAO Doc 9481 (or equivalent) emergency-response guidance available
to the pilot-in-command — it does not state a general ""inform all
employees"" / ""available wherever DG is handled"" / ""airport authorities
must also establish a procedure"" obligation as this item claims. That
specific claim was not located elsewhere in current Part 9 this session.
Genuine SOURCE GAP — retained Tier B, not fabricated.","Tier A search performed and confirmed the tested content does not exist in current DGR text (or is KOST-authored operational content, not DGR text).","Do not import as Tier A DGR content. Retain only if pedagogically justified as Tier B/C, clearly labeled as such."
Q-7.2-023,7.2,3.4.1 Vérifier la documentation pour indications de MD cachées/non déclarées,PARTIAL,"PARTIALLY CONFIRMED — underlying mechanism and key terminology Tier A
confirmed 2026-08-25 (§9.1.1.2, §9.1.7); the SDS example specifically not
yet located verbatim.

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: mechanism and ""Not Restricted"" terminology Tier A-confirmed via §9.1.1.2/§9.1.7; the SDS worked example itself is not independently located verbatim.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§9.1.1.2, §9.1.7), §9.1.7, §9.1.1",docs/DGR_PRODUCTION_BANK_7.2.md,PARTIAL,YES,YES,"PARTIALLY CONFIRMED — underlying mechanism and key terminology Tier A
confirmed 2026-08-25 (§9.1.1.2, §9.1.7); the SDS example specifically not
yet located verbatim.

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: mechanism and ""Not Restricted"" terminology Tier A-confirmed via §9.1.1.2/§9.1.7; the SDS worked example itself is not independently located verbatim.","Some part of the item's claim is Tier A-confirmed; another part (a distractor, a specific wording, or a sub-claim) is not independently located in current DGR text.","Needs a further, more targeted Bookshelf lookup to close the remaining gap before it can become FROZEN, or wording revision to test only the confirmed part."
Q-7.2-024,7.2,3.4.2 Vérifier les colis pour indications de MD cachées/non déclarées,FROZEN,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§9.1.7,docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-025,7.2,"7.1 + 7.2 (combined, dual-tagged pool — same blueprint decision",FROZEN,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§9.6.1, §9.6.4",docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-026,7.2,0.2.2 Reconnaître les marchandises dangereuses potentiellement cachées,FROZEN,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,"§2.2.4, §3.0.2",docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-027,7.2,0.4.1 Trouver de l'information générale sur les classes et les divisions,FROZEN,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,"(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§3.0.2.2,docs/DGR_PRODUCTION_BANK_7.2.md,YES,YES,YES,FROZEN FR / SOURCE VERIFIED (Tier A confirmed 2026-08-25).,Individually verified against current DGR 67e AM1 text (live Bookshelf check or independently spot-verified batch citation); citation present in item's own FR-status field.,Import-eligible for V2 (pending reviewer sign-off)
Q-7.2-028,7.2,0.5.2 Reconnaître les prescriptions de base concernant l'étiquetage,PARTIAL,"PARTIALLY CONFIRMED — underlying duty Tier A-confirmed via §9.1.7 (shared
with `Q-7.2-024`); treat as the same provision rather than a separate DGR
6.0.4-area citation before finalizing wording.

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: underlying duty Tier A-confirmed via §9.1.7 (shared basis with Q-7.2-024); this item's own distinct citation is not independently confirmed.","(see DGR_TIER_A_INVENTORY.md topic narrative for cross-function context, where applicable)",YES,§9.1.7,docs/DGR_PRODUCTION_BANK_7.2.md,PARTIAL,YES,YES,"PARTIALLY CONFIRMED — underlying duty Tier A-confirmed via §9.1.7 (shared
with `Q-7.2-024`); treat as the same provision rather than a separate DGR
6.0.4-area citation before finalizing wording.

**Reconciliation (2026-08-26):** OLD STATUS: DRAFT (topic-analysis conclusion had been reached but never stamped in this field before this reconciliation pass). NEW STATUS: PARTIALLY CONFIRMED. SOURCE: this item's own previously-recorded Tier A finding (see text above), now materialized. RATIONALE: underlying duty Tier A-confirmed via §9.1.7 (shared basis with Q-7.2-024); this item's own distinct citation is not independently confirmed.","Some part of the item's claim is Tier A-confirmed; another part (a distractor, a specific wording, or a sub-claim) is not independently located in current DGR text.","Needs a further, more targeted Bookshelf lookup to close the remaining gap before it can become FROZEN, or wording revision to test only the confirmed part."
